Date,Day,Month,Year,DayOfWeek,WeekofMonth,WeekOfYear,isWeekend,isHoliday,HolidayDesc,PolicyFlag,PCOP_SUM,PCOP_IFS,PCOP_CS,PCOP_LS,PCOP_LSS,PCOP_FS,PCOP_FSS,PCOP_SS33_55_88_CS,PCOP_SS33_55_88_FS,PCOP_SS33_55_88_FSS,PCOP_SS33_55_88_IFS,PCOP_SS33_55_88_LS,PCOP_SS33_55_88_LSS,PCOP_SS33_55_88_Sum,PCOP_SSS1_CS,PCOP_SSS1_CTS,PCOP_SSS1_FS,PCOP_SSS1_FSS,PCOP_SSS1_IFS,PCOP_SSS1_LS,PCOP_SSS1_LSS,PCOP_SSS1_Sum,PCOP_SSS2_CS,PCOP_SSS2_CTS,PCOP_SSS2_FS,PCOP_SSS2_FSS,PCOP_SSS2_IFS,PCOP_SSS2_LS,PCOP_SSS2_LSS,PCOP_SSS2_Sum,PCOP_SSS3_CS,PCOP_SSS3_CTS,PCOP_SSS3_FS,PCOP_SSS3_FSS,PCOP_SSS3_IFS,PCOP_SSS3_LS,PCOP_SSS3_LSS,PCOP_SSS3_Sum,PCOP_SSS0_CS,PCOP_SSS0_CTS,PCOP_SSS0_FS,PCOP_SSS0_FSS,PCOP_SSS0_IFS,PCOP_SSS0_LS,PCOP_SSS0_LSS,PCOP_SSS0_Sum,PCOP_SS22_CS,PCOP_SS22_CTS,PCOP_SS22_FS,PCOP_SS22_FSS,PCOP_SS22_IFS,PCOP_SS22_LS,PCOP_SS22_LSS,PCOP_SS22_Sum,PCOP_SS80_CS,PCOP_SS80_CTS,PCOP_SS80_FS,PCOP_SS80_FSS,PCOP_SS80_IFS,PCOP_SS80_LS,PCOP_SS80_LSS,PCOP_SS80_Sum,PCOP_SS60_CS,PCOP_SS60_CTS,PCOP_SS60_FS,PCOP_SS60_FSS,PCOP_SS60_IFS,PCOP_SS60_LS,PCOP_SS60_LSS,PCOP_SS60_Sum,PCOP_SS77_CS,PCOP_SS77_FS,PCOP_SS77_FSS,PCOP_SS77_IFS,PCOP_SS77_LS,PCOP_SS77_LSS,PCOP_SS77_Sum,SS22_CS,SS22_FS,SS22_FSS,SS22_IFS,SS22_LS,SS22_LSS,SS33_CS,SS33_FS,SS33_FSS,SS33_IFS,SS33_LS,SS33_LSS,SS55_CS,SS55_FS,SS55_FSS,SS55_IFS,SS55_LS,SS55_LSS,SS60_CS,SS60_FS,SS60_FSS,SS60_IFS,SS60_LS,SS60_LSS,SS77_CS,SS77_FS,SS77_FSS,SS77_IFS,SS77_LS,SS77_LSS,SS80_CS,SS80_FS,SS80_FSS,SS80_IFS,SS80_LS,SS80_LSS,SS88_CS,SS88_FS,SS88_FSS,SS88_IFS,SS88_LS,SS88_LSS,SSS0_CS,SSS0_FS,SSS0_FSS,SSS0_IFS,SSS0_LS,SSS0_LSS,SSS1_CS,SSS1_FS,SSS1_FSS,SSS1_IFS,SSS1_LS,SSS1_LSS,SSS2_CS,SSS2_FS,SSS2_FSS,SSS2_IFS,SSS2_LS,SSS2_LSS,SSS3_CS,SSS3_FS,SSS3_FSS,SSS3_IFS,SSS3_LS,SSS3_LSS,SSSA_IFS,SSSH_FSS,SSYY_CS,SSYY_FS,SSYY_FSS,SSYY_IFS,SSYY_LS,SSYY_LSS,ASBCU_SUM,ASBCU_CS,ASBCU_IFS,ASBCU_FS,ASBCU_FSS,ASBCU_LS,ASBCU_LSS,ASBCU_VL99CS,ASBCU_VL99FS,ASBCU_VL99FSS,ASBCU_VL99IFS,ASBCU_VL99LS,ASBCU_VL99LSS,ASBCU_SUM_VL99,PSBCU_SUM,PSBCU_IFS,PSBCU_CS,PSBCU_LS,PSBCU_LSS,PSBCU_FS,PSBCU_FSS,PSBCU_IFS-CS,PSBCU_FS-FSS,PSBCU_LS-LSS
3/22/2018,22,3,2018,4,4,12,0,0,,0,1487,113,126,168,168,250,662,,11,9,1,1,18,40,126,0,250,662,113,168,168,1487,64,0,126,331,57,83,83,744,62,0,124,331,56,85,85,743,106,0,210,550,95,140,140,1241,110,0,218,571,99,146,146,1290,92,0,182,479,81,122,122,1078,106,0,210,550,95,140,140,1241,0,0,0,0,0,0,0,1,1,2,,,2,,1,2,,1,,,1,4,,,2,,1,,,,3,,,,,,,,3,29,,1,4,,,3,,,1,,,1,,,,3,10,42,1,6,7,7,9,7,2,5,4,,1,3,,,4,,,,,,,,,174,11,3,27,93,13,27,4,,,2,,,6,,,,,,,,0,0,0
3/23/2018,23,3,2018,5,4,12,0,0,,0,1548,117,131,173,173,260,694,4,8,7,4,5,17,45,131,0,260,694,117,173,173,1548,68,0,134,359,60,87,87,795,63,0,126,335,57,86,86,753,105,0,208,550,94,140,140,1237,117,0,232,612,105,153,153,1372,93,0,184,486,82,124,124,1093,105,0,208,550,94,140,140,1237,0,0,0,0,0,0,0,1,2,2,,1,,2,,1,,1,2,3,4,7,1,1,5,2,1,3,,,,,,,,,,,4,29,2,3,3,1,3,1,,1,4,1,,4,,1,,10,13,30,5,4,12,,4,8,1,2,2,,4,6,,1,2,,,,,,,,,200,20,9,35,91,15,30,,,4,,,,4,,,,,,,,0,0,0
3/24/2018,24,3,2018,6,4,12,1,0,,0,1515,114,128,171,171,254,677,6,13,6,5,4,13,47,128,0,254,677,114,171,171,1515,64,0,126,334,56,83,83,746,64,0,128,343,58,88,88,769,105,0,208,550,94,140,140,1237,111,0,220,579,99,148,148,1305,93,0,184,487,82,124,124,1094,105,0,208,550,94,140,140,1237,0,0,0,0,0,0,0,1,1,4,,1,1,,,2,,1,1,,4,5,,3,4,,2,4,,1,1,,,,,,,2,2,19,,2,1,1,2,3,,1,1,,,,,,,3,13,42,,9,14,,5,12,1,,4,,4,15,1,,,,,,,,,,,193,7,2,33,106,18,27,,,,,,,,,,,,,,,0,0,0
3/25/2018,25,3,2018,7,4,12,1,0,,0,1467,111,124,164,164,246,658,5,7,5,2,5,8,32,124,0,246,658,111,164,164,1467,63,0,124,328,55,80,80,730,61,0,122,330,56,84,84,737,102,0,202,538,92,135,135,1204,111,0,220,580,100,146,146,1303,91,0,180,482,81,121,121,1076,102,0,202,538,92,135,135,1204,0,0,0,0,0,0,0,,2,4,,1,2,,1,3,,1,1,1,2,5,,1,2,,1,4,1,,,,,,,,,1,3,20,1,4,3,3,1,1,1,,1,,1,,,,,5,15,45,6,4,14,1,4,8,,2,3,,3,12,,,2,,,,,,,,,196,11,9,33,102,13,28,,,,,,,,,,,,,,,0,0,0
3/26/2018,26,3,2018,1,5,13,0,0,,0,1495,113,126,170,170,250,666,3,7,2,2,4,14,32,126,0,250,666,113,170,170,1495,66,0,130,344,58,86,86,770,60,0,120,322,55,84,84,725,102,0,202,535,92,138,138,1207,113,0,224,589,102,150,150,1328,91,0,180,476,81,123,123,1074,102,0,202,535,92,138,138,1207,0,0,0,0,0,0,0,,2,3,1,1,2,,,2,,1,1,,1,6,1,1,5,,1,3,,1,,,,,,,,4,4,14,1,4,2,1,1,,,1,1,,,,,,,5,16,51,5,12,11,3,5,17,,3,8,,1,6,,1,4,,,,,,,,,213,13,8,31,102,25,34,,1,1,,,,2,,,,,,,,0,0,0
3/27/2018,27,3,2018,2,5,13,0,0,,0,1458,110,123,163,163,244,655,2,6,6,3,6,9,32,123,0,244,655,110,163,163,1458,64,0,126,339,56,82,82,749,59,0,118,316,54,81,81,709,100,0,198,525,90,132,132,1177,110,0,218,580,99,145,145,1297,89,0,176,469,79,118,118,1049,100,0,198,525,90,132,132,1177,0,0,0,0,0,0,0,,1,1,,1,2,,,2,,1,1,,,2,1,2,2,1,,1,1,,1,,,,,,,1,3,14,1,,,1,1,2,,,2,,,,,,,5,19,60,2,5,10,,3,9,,2,2,,2,4,,3,4,,,,,,,,,175,8,5,29,95,14,24,,,,,,,,,,,,,,,0,0,0
3/28/2018,28,3,2018,3,5,13,0,0,,0,1466,111,124,165,165,246,655,5,13,5,3,7,11,44,124,0,246,655,111,165,165,1466,65,0,128,337,57,83,83,753,59,0,118,318,54,82,82,713,101,0,200,531,91,134,134,1191,112,0,222,582,101,147,147,1311,90,0,178,475,80,120,120,1063,101,0,200,531,91,134,134,1191,0,0,0,0,0,0,0,,4,1,1,,2,,,,1,1,,2,,9,1,3,1,1,1,3,,2,2,,,,,,,,3,24,,1,2,1,2,3,1,1,1,,,,,,,4,20,41,2,11,13,2,5,12,1,5,3,,1,8,,1,3,,,,,,,,,206,10,7,36,101,25,27,,,,,,,,,,,,,,,0,0,0
3/29/2018,29,3,2018,4,5,13,0,0,,0,1521,115,128,172,172,254,680,3,12,4,4,6,16,45,128,0,254,680,115,172,172,1521,65,0,128,337,57,84,84,755,63,0,126,343,58,88,88,766,106,0,210,560,96,142,142,1256,112,0,222,584,101,149,149,1317,94,0,186,497,84,126,126,1113,106,0,210,560,96,142,142,1256,0,0,0,0,0,0,0,1,1,2,,1,1,,2,1,,,2,1,6,5,,,6,1,2,1,,,1,,,,,,,,3,11,,1,2,1,2,3,,1,,,,,,,,5,14,41,5,9,7,,3,18,,4,2,,3,8,,2,3,,,,,,,,,182,9,5,36,90,18,24,,,,,,,,,,,,,,,0,0,0
3/30/2018,30,3,2018,5,5,13,0,1,Good Friday,0,1548,117,130,174,174,258,695,4,12,19,2,4,10,51,130,0,258,695,117,174,174,1548,68,0,134,358,60,87,87,794,62,0,124,337,57,87,87,754,104,0,206,550,94,140,140,1234,117,0,232,615,106,154,154,1378,93,0,184,494,83,126,126,1106,104,0,206,550,94,140,140,1234,0,0,0,0,0,0,0,1,3,1,,1,1,,1,2,,,1,,3,12,,1,3,,5,4,,,2,,,,,,,,2,28,,2,1,,2,7,,1,,,,1,,,1,6,16,39,2,14,14,2,7,18,,1,6,,2,7,,1,3,,,,,,,,,224,9,2,41,119,21,32,,,,,,,,,,,,,,,0,0,0
3/31/2018,31,3,2018,6,5,13,1,0,,0,1517,115,128,171,171,254,678,4,11,14,5,6,15,55,128,0,254,678,115,171,171,1517,64,0,126,332,56,82,82,742,64,0,128,346,59,89,89,775,104,0,206,547,94,139,139,1229,112,0,222,582,101,148,148,1313,93,0,184,491,83,125,125,1101,104,0,206,547,94,139,139,1229,0,0,0,0,0,0,0,2,,7,1,,2,,,5,,,,2,1,4,2,1,3,1,2,5,1,1,4,,,,,,,2,3,20,,3,2,1,,5,,1,2,,,,,,,5,27,54,2,14,14,1,2,17,,2,2,1,5,17,,1,2,,,,,,,,,249,15,6,40,134,23,31,,,,,,,,,,,,,,,0,0,0
4/1/2018,1,4,2018,7,1,13,1,0,,1,1493,113,126,167,167,250,670,7,7,15,4,2,8,43,126,0,250,670,113,167,167,1493,64,0,126,334,56,82,82,744,62,0,124,336,57,85,85,749,103,0,204,543,93,136,136,1215,112,0,222,585,101,147,147,1314,92,0,182,487,82,122,122,1087,103,0,204,543,93,136,136,1215,0,0,0,0,0,0,0,,4,3,,,1,,,2,1,,,2,2,10,,,,,1,3,1,,2,,,,,,,2,3,14,,4,2,3,,4,,1,2,,,,,,,5,13,80,4,8,9,2,8,17,1,4,4,1,1,10,1,,3,,,,,,,,,238,15,8,32,143,17,23,0,0,0,0,0,0,0,218,14,18,17,56,35,78,32,113,73
4/2/2018,2,4,2018,1,2,14,0,0,,1,1486,113,126,168,168,250,661,4,6,25,3,7,11,56,126,0,250,661,113,168,168,1486,66,0,130,340,58,85,85,764,60,0,120,321,55,83,83,722,102,0,202,530,92,136,136,1198,113,0,224,584,102,148,148,1319,91,0,180,474,81,122,122,1070,102,0,202,530,92,136,136,1198,0,0,0,0,0,0,0,1,5,2,,1,2,,2,1,,2,2,1,2,10,1,2,3,1,2,3,,,1,,,,,,,1,5,13,1,4,2,,2,7,,4,2,,,,,,,7,23,40,4,8,15,,4,13,2,3,3,2,,7,,,2,,,,,,,,,218,13,8,45,96,24,32,1,11,23,0,3,4,42,217,7,16,20,51,42,81,23,123,71
4/3/2018,3,4,2018,2,2,14,0,0,,1,1454,108,123,162,162,244,655,5,11,29,3,5,8,61,123,0,244,655,108,162,162,1454,64,0,126,340,55,82,82,749,59,0,118,315,53,80,80,705,100,0,198,525,88,131,131,1173,110,0,218,580,97,144,144,1293,89,0,176,467,78,117,117,1044,100,0,198,525,88,131,131,1173,1,1,5,1,1,1,10,,1,4,,2,,1,1,3,,,,2,3,8,2,1,,,1,2,,,2,1,,3,,,,,,6,1,1,5,1,4,8,,,1,,,,,,,8,22,42,2,10,6,,1,10,2,4,1,1,2,5,1,,5,,,,,,,,,186,14,8,35,91,18,20,0,0,0,0,0,0,0,229,11,15,16,62,46,79,26,125,78
4/4/2018,4,4,2018,3,2,14,0,0,,1,1462,109,124,164,164,246,655,5,12,16,4,7,10,54,124,0,246,655,109,164,164,1462,65,0,128,338,56,83,83,753,59,0,118,317,53,81,81,709,101,0,200,531,89,133,133,1187,112,0,222,582,99,146,146,1307,90,0,178,473,79,119,119,1058,101,0,200,531,89,133,133,1187,1,1,5,1,1,1,10,2,2,1,,,1,2,2,1,,1,1,2,,10,3,1,,1,,5,,,2,,,3,,1,,2,2,5,1,1,4,1,2,2,,,1,,,,,,,6,10,50,,10,10,2,3,16,1,1,4,,,5,,,1,,,,,,,,,181,18,5,21,98,15,24,0,0,1,0,0,0,1,211,12,12,29,63,45,51,24,96,92
4/5/2018,5,4,2018,4,2,14,0,0,,1,1518,114,128,171,171,254,680,2,14,19,4,6,10,55,128,0,254,680,114,171,171,1518,65,0,128,338,57,84,84,756,63,0,126,342,57,87,87,762,106,0,210,560,95,141,141,1253,112,0,222,584,100,148,148,1314,94,0,186,495,83,125,125,1108,106,0,210,560,95,141,141,1253,1,1,3,1,1,3,10,1,1,3,,2,,,2,1,,1,2,1,4,10,3,1,3,1,,,,,,1,,3,1,,1,2,2,10,,,2,1,1,9,,1,,,,,,,,5,12,52,2,6,8,1,3,11,,,3,1,,7,1,1,1,,,,,,,,,184,14,7,25,106,12,20,0,0,0,0,0,0,0,206,12,12,16,53,45,69,24,114,69
4/6/2018,6,4,2018,5,2,14,0,0,,1,1545,116,130,173,173,258,695,3,13,23,6,5,11,61,130,0,258,695,116,173,173,1545,68,0,134,359,60,87,87,795,62,0,124,336,56,86,86,750,104,0,206,550,93,139,139,1231,117,0,232,615,105,153,153,1375,93,0,184,492,82,125,125,1101,104,0,206,550,93,139,139,1231,1,1,6,1,2,1,12,,4,4,,1,1,,2,,,1,1,1,5,5,2,1,2,2,,6,,2,1,,1,5,,1,1,2,3,17,1,3,1,,3,11,1,1,2,,,,,,,4,19,44,4,5,10,1,4,15,,,6,,4,7,,2,1,,,,,,,,,220,10,8,45,114,17,26,0,2,4,0,0,0,6,238,18,17,25,48,42,88,35,130,73
4/7/2018,7,4,2018,6,2,14,1,0,,1,1514,114,128,170,170,254,678,6,10,21,4,5,12,58,128,0,254,678,114,170,170,1514,64,0,126,333,56,82,82,743,64,0,128,345,58,88,88,771,104,0,206,547,93,138,138,1226,112,0,222,582,100,147,147,1310,93,0,184,489,82,124,124,1096,104,0,206,547,93,138,138,1226,1,1,6,2,1,1,12,,,5,,2,3,,1,4,,1,1,2,1,8,1,2,2,,1,5,,1,1,,,3,,1,,1,3,18,,,1,,3,4,1,,1,,,,,,,3,26,46,,12,10,1,4,15,2,,3,,3,11,,4,3,,,,,,,,,220,7,4,42,119,23,25,0,0,0,0,0,0,0,294,18,29,27,71,49,101,47,150,98
4/8/2018,8,4,2018,7,2,14,1,0,,1,1495,113,126,167,167,250,672,4,10,22,3,5,12,56,126,0,250,672,113,167,167,1495,64,0,126,336,56,82,82,746,62,0,124,336,57,85,85,749,103,0,204,545,93,136,136,1217,112,0,222,587,101,147,147,1316,92,0,182,487,82,122,122,1087,103,0,204,545,93,136,136,1217,1,2,6,1,1,1,12,,2,2,,,3,,1,4,,,2,2,3,12,1,3,1,,1,,,1,4,,,5,1,1,,1,1,15,1,1,2,1,1,6,,,1,,,,,,,7,17,44,3,11,13,4,2,16,,2,1,1,,6,1,1,1,,,,,,,,,209,16,7,28,110,20,28,0,0,1,0,0,0,1,229,13,13,16,58,42,87,26,129,74
4/9/2018,9,4,2018,1,3,15,0,0,,1,1488,113,126,168,168,250,663,3,11,19,2,4,8,47,126,0,250,663,113,168,168,1488,66,0,130,342,58,85,85,766,60,0,120,321,55,83,83,722,102,0,202,532,92,136,136,1200,113,0,224,586,102,148,148,1321,91,0,180,474,81,122,122,1070,102,0,202,532,92,136,136,1200,1,1,6,1,1,1,11,,2,6,,2,2,,1,3,,1,,1,1,6,2,2,4,,,3,,1,2,,,4,1,,1,1,5,9,,2,2,1,3,7,,2,3,,,,,,,4,12,56,1,10,15,2,2,13,,2,3,,2,3,,1,4,,,,,,,,,210,9,4,28,110,23,36,0,2,10,0,0,6,18,213,4,15,20,53,48,73,19,121,73
4/10/2018,10,4,2018,2,3,15,0,0,,1,1459,109,123,162,162,244,659,2,10,26,4,5,10,57,123,0,244,659,109,162,162,1459,64,0,126,342,56,82,82,752,59,0,118,317,53,80,80,707,100,0,198,529,89,131,131,1178,110,0,218,584,98,144,144,1298,89,0,176,471,78,117,117,1048,100,0,198,529,89,131,131,1178,2,1,2,2,2,1,10,1,1,3,,1,2,,1,1,,1,2,2,6,8,,,2,,2,3,,1,1,1,1,3,,,,2,,11,1,,1,,1,9,,2,3,,,,,,,1,14,36,5,5,14,2,3,20,1,4,2,3,2,11,,4,3,,,,,,,,,203,12,7,31,105,18,30,0,1,0,0,1,0,2,247,11,15,25,62,45,90,26,135,87
4/11/2018,11,4,2018,3,3,15,0,0,,1,1467,110,124,164,164,246,659,2,13,21,2,6,10,54,124,0,246,659,110,164,164,1467,65,0,128,340,57,83,83,756,59,0,118,319,53,81,81,711,101,0,200,535,90,133,133,1192,112,0,222,586,100,146,146,1312,90,0,178,477,79,119,119,1062,101,0,200,535,90,133,133,1192,2,1,3,2,1,1,10,,3,3,1,1,1,,1,2,,,2,,3,4,1,,1,,1,,1,1,4,1,,3,,,1,1,1,13,,2,1,1,,6,,2,2,,,,,,,7,18,46,3,8,14,1,10,15,2,4,9,,,7,,2,3,,,,,,,,,213,11,8,37,99,20,38,0,0,1,0,0,0,1,228,11,12,29,60,44,76,23,120,89
4/12/2018,12,4,2018,4,3,15,0,0,,1,1523,115,128,171,171,254,684,1,14,18,1,5,13,52,128,0,254,684,115,171,171,1523,65,0,128,340,57,84,84,758,63,0,126,344,58,87,87,765,106,0,210,564,96,141,141,1258,112,0,222,588,101,148,148,1319,94,0,186,499,84,125,125,1113,106,0,210,564,96,141,141,1258,2,2,3,2,2,2,13,,1,5,,2,4,,,4,,1,,,2,11,1,2,3,1,,,1,,3,1,2,3,,1,,1,,9,,1,2,,1,6,,,3,,,,,,,4,23,41,5,6,24,4,1,21,1,5,3,1,4,4,2,,3,,,,,,,,,223,12,10,34,104,18,45,6,0,0,1,0,0,7,209,5,8,18,67,42,75,13,117,85
4/13/2018,13,4,2018,5,3,15,0,0,,1,1549,116,130,173,173,258,699,,9,17,1,8,11,46,130,0,258,699,116,173,173,1549,68,0,134,361,60,87,87,797,62,0,124,338,56,86,86,752,104,0,206,554,93,139,139,1235,117,0,232,619,105,153,153,1379,93,0,184,496,82,125,125,1105,104,0,206,554,93,139,139,1235,2,1,3,2,2,1,11,,2,2,,3,5,1,2,3,,2,,,3,9,,2,2,2,3,,1,,1,1,2,4,2,,,,2,8,,3,4,1,2,7,,2,1,,,,,,,3,12,44,4,10,16,3,5,11,4,2,1,1,1,6,,,2,,,,,,,,,207,12,11,34,94,24,32,0,3,8,0,1,1,13,200,8,2,24,53,41,73,10,114,77
4/14/2018,14,4,2018,6,3,15,1,0,,1,1519,115,128,170,170,254,682,3,10,18,4,7,20,62,128,0,254,682,115,170,170,1519,64,0,126,335,56,82,82,745,64,0,128,347,59,88,88,774,104,0,206,551,94,138,138,1231,112,0,222,586,101,147,147,1315,93,0,184,493,83,124,124,1101,104,0,206,551,94,138,138,1231,2,6,13,2,2,2,27,1,3,5,,2,2,,2,4,,,3,1,2,12,3,2,2,,,2,1,,2,,3,9,2,,2,1,3,15,,1,5,1,1,11,,2,,,,,,,,7,17,45,1,7,15,,5,13,1,4,2,3,6,7,,4,5,,,,,,,,,247,14,8,42,123,22,38,0,0,2,0,0,0,2,282,14,19,31,64,54,100,33,154,95
4/15/2018,15,4,2018,7,3,15,1,0,,1,1499,113,126,167,167,250,676,6,13,23,5,7,8,62,126,0,250,676,113,167,167,1499,64,0,126,338,56,82,82,748,62,0,124,338,57,85,85,751,103,0,204,549,93,136,136,1221,112,0,222,591,101,147,147,1320,92,0,182,491,82,122,122,1091,103,0,204,549,93,136,136,1221,2,1,9,2,2,3,19,1,2,3,,1,2,,,4,,1,,,6,12,2,,3,,,,,1,,,,8,,1,1,1,6,10,1,4,5,2,2,5,,,3,,,,,,,3,24,33,3,6,14,1,1,16,1,6,4,,1,7,1,,1,,,,,,,,,209,8,8,42,98,20,33,0,0,0,0,0,0,0,246,17,18,27,51,46,87,35,133,78
4/16/2018,16,4,2018,1,4,16,0,0,,1,1492,113,126,168,168,250,667,2,11,17,2,6,9,47,126,0,250,667,113,168,168,1492,66,0,130,344,58,85,85,768,60,0,120,323,55,83,83,724,102,0,202,536,92,136,136,1204,113,0,224,590,102,148,148,1325,91,0,180,478,81,122,122,1074,102,0,202,536,92,136,136,1204,2,1,6,2,2,2,15,,4,7,,1,2,,1,4,,2,1,1,1,2,1,1,2,,1,1,,1,1,,3,3,1,,1,2,4,18,,3,3,,,5,,2,3,,,,,,,7,15,43,2,8,17,2,6,20,1,1,6,1,,6,1,2,2,,,,,,,,,222,13,6,35,109,21,38,6,3,13,1,4,1,28,225,8,7,25,53,41,92,15,133,78
4/17/2018,17,4,2018,2,4,16,0,0,,1,1460,110,123,162,162,244,659,4,11,17,4,5,10,51,123,0,244,659,110,162,162,1460,64,0,126,342,56,82,82,752,59,0,118,317,54,80,80,708,100,0,198,529,90,131,131,1179,110,0,218,584,99,144,144,1299,89,0,176,471,79,117,117,1049,100,0,198,529,90,131,131,1179,2,3,7,2,2,2,18,,2,5,,1,4,,,2,,1,,2,2,8,2,,1,,1,3,,1,,,1,5,1,1,,,1,9,,1,1,1,2,3,,1,3,,,,,,,5,22,49,5,4,11,1,7,19,1,2,4,2,1,8,1,1,8,,,,,,,,,216,11,10,39,111,13,32,0,0,0,0,0,0,0,249,12,18,20,59,41,100,30,141,79
4/18/2018,18,4,2018,3,4,16,0,0,,1,1468,111,124,164,164,246,659,1,11,13,,6,8,39,124,0,246,659,111,164,164,1468,65,0,128,340,57,83,83,756,59,0,118,319,54,81,81,712,101,0,200,535,91,133,133,1193,112,0,222,586,101,146,146,1313,90,0,178,477,80,119,119,1063,101,0,200,535,91,133,133,1193,2,5,2,2,2,6,19,,1,4,,,2,1,2,2,,1,,1,7,6,,1,2,,,4,,,,2,2,7,,2,2,2,2,10,,3,2,,1,4,,2,1,,,,,,,4,18,52,2,7,13,2,6,14,,3,8,1,1,7,1,1,3,,,,,,,,,219,13,3,40,110,20,33,0,1,1,0,0,1,3,195,4,6,20,52,48,68,10,116,72
4/19/2018,19,4,2018,4,4,16,0,0,,1,1525,114,128,172,172,254,685,1,12,18,2,4,10,47,128,0,254,685,114,172,172,1525,65,0,128,340,57,84,84,758,63,0,126,345,57,88,88,767,106,0,210,565,95,142,142,1260,112,0,222,589,100,149,149,1321,94,0,186,500,83,126,126,1115,106,0,210,565,95,142,142,1260,2,1,3,2,3,2,13,1,3,3,,1,3,,4,2,,1,1,1,3,7,1,2,2,,2,,,,1,3,1,5,1,,1,,1,8,1,1,,,2,6,,,1,,,,,,,4,15,43,1,6,14,2,5,8,,3,2,,2,7,,1,3,,,,,,,,,185,11,4,38,89,15,28,0,1,0,0,0,0,1,209,6,11,24,52,40,77,17,117,76
4/20/2018,20,4,2018,5,4,16,0,0,,1,1553,117,130,174,174,258,700,3,11,20,2,3,10,49,130,0,258,700,117,174,174,1553,68,0,134,361,60,87,87,797,62,0,124,339,57,87,87,756,104,0,206,555,94,140,140,1239,117,0,232,620,106,154,154,1383,93,0,184,497,83,126,126,1109,104,0,206,555,94,140,140,1239,2,1,1,2,3,2,11,,3,4,,1,2,,2,3,,1,1,2,2,8,,1,2,1,2,2,,,1,,1,1,2,1,1,1,1,16,1,1,1,1,1,5,1,1,1,,,,,,,1,22,41,4,11,16,1,2,16,1,1,4,1,2,9,1,1,3,,,,,,,,,212,8,10,38,105,19,32,0,0,2,0,0,0,2,225,9,13,14,59,43,89,22,132,73
4/21/2018,21,4,2018,6,4,16,1,0,,1,1519,115,128,170,170,254,682,5,12,18,3,6,9,53,128,0,254,682,115,170,170,1519,64,0,126,335,56,82,82,745,64,0,128,347,59,88,88,774,104,0,206,551,94,138,138,1231,112,0,222,586,101,147,147,1315,93,0,184,493,83,124,124,1101,104,0,206,551,94,138,138,1231,2,2,13,2,2,2,23,,2,8,,1,1,,3,4,,,,,3,8,1,1,5,1,2,2,1,,4,1,,12,,,,1,6,13,1,2,3,,3,6,,1,1,,,,,,,2,15,44,2,8,11,1,3,8,,1,2,,2,7,1,3,6,,,,,,,,,213,6,6,39,112,17,33,0,0,0,0,0,0,0,264,17,23,23,61,49,94,40,143,84
4/22/2018,22,4,2018,7,4,16,1,0,,1,1499,113,126,167,167,250,676,3,12,19,2,6,16,58,126,0,250,676,113,167,167,1499,64,0,126,338,56,82,82,748,62,0,124,338,57,85,85,751,103,0,204,549,93,136,136,1221,112,0,222,591,101,147,147,1320,92,0,182,491,82,122,122,1091,103,0,204,549,93,136,136,1221,2,2,11,2,2,1,20,2,1,2,,1,2,,,2,,2,,,5,8,2,1,,1,,3,,,4,1,3,6,,,,3,1,9,,3,3,,,12,,,,,,,,,,2,24,68,1,12,12,3,7,13,1,2,5,,1,6,,,4,,,,,,,,,238,12,4,42,129,21,30,0,1,1,0,0,0,2,295,12,27,25,84,50,99,39,149,109
4/23/2018,23,4,2018,1,5,17,0,0,,1,1492,113,126,168,168,250,667,4,10,19,5,5,6,49,126,0,250,667,113,168,168,1492,66,0,130,344,58,85,85,768,60,0,120,323,55,83,83,724,102,0,202,536,92,136,136,1204,113,0,224,590,102,148,148,1325,91,0,180,478,81,122,122,1074,102,0,202,536,92,136,136,1204,2,4,4,2,2,2,16,,3,6,,1,4,1,,5,,,2,1,3,6,3,1,,,1,4,,,1,1,1,2,,2,2,5,3,22,,2,2,1,1,4,,2,,,,,,,,1,18,56,4,7,16,1,3,18,,2,2,,4,8,,2,4,,,,,,,,,238,11,7,37,131,19,33,0,0,0,0,0,0,0,243,13,28,24,60,47,73,41,120,84
4/24/2018,24,4,2018,2,5,17,0,0,,1,1460,110,123,162,162,244,659,3,11,23,2,6,13,58,123,0,244,659,110,162,162,1460,64,0,126,342,56,82,82,752,59,0,118,317,54,80,80,708,100,0,198,529,90,131,131,1179,110,0,218,584,99,144,144,1299,89,0,176,471,79,117,117,1049,100,0,198,529,90,131,131,1179,2,2,7,2,2,2,17,1,2,6,,3,2,,,4,,1,3,,4,4,1,2,3,,2,1,1,,,1,2,5,2,1,,1,3,8,,,2,,2,7,,1,4,,,,,,,3,17,52,1,6,22,3,3,15,,1,4,,1,3,,,2,,,,,,,,,212,9,5,36,105,15,42,1,0,0,0,0,0,1,251,7,20,30,66,41,88,27,129,96
